"title","url","description","lng","lat","city","street","zip","date_start","date_end","time_start","time_end","price","organizer"
"Aktionstage ""Grüne EnergiewÄnde""","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1716122&page=67","An den Aktionstagen „Grüne EnergiewÄnde“ beantworten das Projektteam der Klima-Forschungs-Station, bestehend aus dem ZAE Bayern und der LWG Veitshöchheim, sowie am Projekt beteiligte Aussteller Fragen und erklären die gemeinsame Forschungsarbeit während kurzer Fachführungen. Die Besucher können sich dabei den Versuchsaufbau genau anschauen und erklären lassen und somit aktuelle Forschung hautnah miterleben. Außerdem gibt es ein Infomobil, eine Wärmebildkamera, ein Glücksrad und vieles mehr zu sehen. Besuchen Sie die grüne Stadt der Zukunft!",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-03,2018-10-03,0.416666666666667,0.666666666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Filmbeiträge aus Mainfranken","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1719823&page=67","Vom Wein über den Spargel bis hin zum Main selbst   Das Movie-Theatre im American Diner verwöhnt Sie unter anderem mit kleinen aber dennoch interessanten Filmbeiträgen des Bayerischen Rundfunks über die verschiedensten Themen rund um Mainfranken.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-03,2018-10-03,0.416666666666667,0.708333333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Durstkünstler - Eiche und andere Baumarten","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1727975&page=67","Diese Baumarten begleiten uns im Klimawandel - das sind sowohl heimische Baumarten, als auch neue Baumarten, die voraussichtlich mit dem noch wärmeren und trockneren Klima in 100 Jahren zurecht kommen werden.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-03,2018-10-03,0.416666666666667,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Heilpflanzen gestern – heute – morgen","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1716791&page=67","Diese Heilpflanzenführung ist Teil des Beitrages des BUND Naturschutz zum Thema „Artenvielfalt gestern – heute – morgen“. Anschauungsobjekte der Führung sind die Heilpflanzenbeete der Forschergruppe Klostermedizin. Pflanzen mit antibiotischer Wirkung bilden dabei einen Schwerpunkt. Treffpunkt ist der Pavillon des BUND Naturschutz.     Leitung: Team der Forschergruppe Klostermedizin",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-03,2018-10-03,0.458333333333333,0.479166666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Ü wie Üchtel","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1719626&page=67","Manchmal passiert es, dass eine Verbindung, die freundschaftlich, schön und bereichernd war, durch eine gar nicht bös gemeinte Unaufmerksamkeit abreißt. Dann heißt es, einen neuen Weg zueinander zu finden. So geht es auch  „Üchtel“ und „Grübel“, den beiden Hauptfiguren in „Ü wie Üchtel“. Bildhaft und der kindlichen Phantasie Raum gebend, spielen Jutta Schmitt und Marion Neuendorf die theatereigene Produktion für Kinder ab 4 Jahren. Die beiden Riesenzwerge Üchtel und Grübel leben als Nachbarn und Freunde in den Ülpen - den Bergen von Üchtelland. Verbunden durch eine Brücke über eine tiefe Schlucht besuchen sie sich, helfen einander und gehen ihrem Tagewerk nach. Aber durch eine Unachtsamkeit und ohne Absicht wird die Brücke zerstört und ein Streit bricht aus, der die beiden erst mal entzweit und sie glauben lässt, alleine viel besser zurecht zu kommen. Aber schon bald merken sie, dass dem nicht so ist …….",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-03,2018-10-03,0.458333333333333,0.5,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"ZSK – Zentrum Stadtnatur und Klimaanpassung","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1727326&page=67","Der städtische Lebensraum wird durch den urbanen Wärmeinseleffekt stark vom Klimawandel und dessen Auswirkungen betroffen sein. Das Zentrum Stadtnatur und Klimaanpassung der TU München vereint in sechs Teilprojekten die Themenbereiche der Stadt- und Landschaftsplanung, Architektur, Ingenieurwissenschaften, Soziologie sowie Ökologie. Ziel ist es, Handlungsempfehlungen für Städte und Kommunen in Bayern zu erarbeiten, um mit Hilfe der Ökosystemdienstleistungen der grünen Stadtnatur die nachhaltige Stadt der Zukunft an die Folgen des Klimawandels anzupassen.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-03,2018-10-03,0.458333333333333,0.625,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"RuhePunkt12","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1722919&page=67","Eine Viertelstunde mitten am Tag zum Innehalten und Verschnaufen: Herzliche Einladung zum „RuhePunkt12“. Frauen und Männer aus verschiedenen christlichen Kirchen und Einrichtungen bieten Ihnen einen Impuls, ein paar Gedanken für den Tag an. Musik lädt zum Entspannen und Abschalten ein.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-03,2018-10-03,0.5,0.510416666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Meerrettich als Heilpflanze","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1716462&page=67","Diese Veranstaltung ist Teil des Beitrages des BUND Naturschutz zum Thema „Artenvielfalt gestern – heute – morgen“. Mit Vorträgen, Ausstellungen, Kinderaktionen, Führungen und Aktionsständen veranschaulicht der BUND Naturschutz in seinem offenen Veranstaltungsprogramm das Thema „Artenvielfalt“, macht sie erlebbar und gibt Anregungen für den Schutz von Tieren und Pflanzen und deren Lebensräumen. Treffpunkt/Veranstaltungsort: Pavillon des BUND Naturschutz",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-03,2018-10-03,0.541666666666667,0.5625,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Schmetterlinge – die Meister der Verwandlung brauchen unsere Hilfe","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1716652&page=67","Diese Schmetterlings-Führung ist Teil des Beitrages des BUND Naturschutz zum Thema „Artenvielfalt gestern – heute – morgen“. Tauchen Sie ein in die Lebenswelt der Schmetterlinge. Anschauungsobjekte der Führung sind die Beete mit schmetterlingsfreundlichen Pflanzen und die Voliere mit einheimischen Schmetterlingen. Treffpunkt ist der Pavillon des BUND Naturschutz. Leitung: Team des AK Schmetterling des BUND Naturschutz",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-03,2018-10-03,0.583333333333333,0.604166666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Mädchenfußball - mach mit!","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1717946&page=67","Du bist ein Mädchen und möchtest mal Fußball spielen wie die Profis?  Oder einfach nur Spaß beim Kicken haben?  Dann kannst du dich auf eine tolle Zeit mit anderen Mädels freuen und dich im SoccerCage so richtig austoben. Erfahrene TrainerInnen bieten die über eine Stunde tolle Tricks und Spiele. Was du dazu brauchst? Nichts weiter, Füße und Freude reichen völlig.  Komm vorbei!",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-03,2018-10-03,0.583333333333333,0.645833333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Skatemobil","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1718959&page=67","Skaten ist der coole Freizeitsport für den Sommer.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-03,2018-10-03,0.625,0.708333333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Ü wie Üchtel","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1719644&page=67","Manchmal passiert es, dass eine Verbindung, die freundschaftlich, schön und bereichernd war, durch eine gar nicht bös gemeinte Unaufmerksamkeit abreißt. Dann heißt es, einen neuen Weg zueinander zu finden. So geht es auch  „Üchtel“ und „Grübel“, den beiden Hauptfiguren in „Ü wie Üchtel“. Bildhaft und der kindlichen Phantasie Raum gebend, spielen Jutta Schmitt und Marion Neuendorf die theatereigene Produktion für Kinder ab 4 Jahren. Die beiden Riesenzwerge Üchtel und Grübel leben als Nachbarn und Freunde in den Ülpen - den Bergen von Üchtelland. Verbunden durch eine Brücke über eine tiefe Schlucht besuchen sie sich, helfen einander und gehen ihrem Tagewerk nach. Aber durch eine Unachtsamkeit und ohne Absicht wird die Brücke zerstört und ein Streit bricht aus, der die beiden erst mal entzweit und sie glauben lässt, alleine viel besser zurecht zu kommen. Aber schon bald merken sie, dass dem nicht so ist …….",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-03,2018-10-03,0.625,0.666666666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Allez les boules!","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1716113&page=67","Der Bouleclub Würzburg möchte Sie gerne dazu verführen,  das aus Frankreich stammende Kugelspiel kennenzulernen.  Für die Profis ist es eine Präzisionssportart namens ""Pétanque"", für die Laien ist es ein Hobby namens ""Boule"". Es kommt darauf an, seine Kugeln näher an der Zielkugel ""Cochonet“ zu platzieren als der Gegner.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-03,2018-10-03,0.666666666666667,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Biologisch Gärtnern mit Effektiven Mikroorganismen und Terra Preta","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1716293&page=67","Natürlich Gärtnern ohne Kunstdünger und Chemie. Wie wir mit Humusaufbau den Boden heilen, das Klima retten und gesunde, nährstoffreiche Pflanzen ernten. Dazu informiert und berät Sie heute die Eußenheimer Manufaktur UG im Gärtnerischen Infotower!",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-04,2018-10-04,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Streuobstvielfalt in Franken- Genüsse aus der Heimat","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1716980&page=67","Streuobstwiesen prägen unsere Heimat in Mainfranken; hier liegt der Verbreitungsschwerpunkt dieses Kulturbiotops in Bayern. Sie bergen nicht nur eine unglaubliche Sortenvielfalt, sondern bieten vielen Tieren Lebensraum. Eine Sortenausstellung zeigt typische Apfel- und Birnensorten aus der Region, die sich für Edelbrände und andere Verarbeitungsprodukte eignen, begleitet von Fachinformationen rund um den Streuobstbau in Bayern. Streuobstinitiativen und Brenner kümmern sich um die Erhaltung dieses Kulturbiotops; bei der Main Streuobst-Bienen eG und täglich wechselnden Obstbrennern aus Mainfranken können exquisite Streuobstprodukte probiert werden.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-04,2018-10-04,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"HUB27+ Zentrum für Soziales, Kultur, Bildung und Sport am Hubland","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1718324&page=67","Wussten Sie, dass die Blumenhalle der Landesgartenschau ein Flugzeughangar und später die Sporthalle der Amerikaner war?Nach Ende der Landesgartenschau werden der ehemalige Flugzeughangar Gebäude Nr. 14 und das benachbarte ehemalige Mannschaftsgebäude Nr. 13, das LAB 13 der LGS, gemeinsam zu einem Zentrum für Soziales, Kultur, Bildung und Sport - HUB 27+ entwickelt. Die prämierten Entwürfe des Wettbewerbs (und die unterschiedlichen Vorschläge der Architekturbüros) werden in der Ausstellung gezeigt.Fachabteilung Stadtumbau und StadtentwicklungStadt Würzburg",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-04,2018-10-04,0.375,0.791666666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Erste Hilfe vom Pflanzendoktor!","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1718428&page=67","Wir ermitteln für Sie kostenlos den pH-Wert und den Nährstoffgehalt Ihres Gartenbodens. Bringen Sie dazu eine Handvoll feuchten Boden von 2-3 Entnahmestellen des zu testenden Bodens aus ca. 20cm Tiefe mit zur Gartenschau. Bei Rasenflächen ist eine Tiefe von 10cm empfehlenswert.  Zusätzliche Informationen wie der Zeitpunkt der letzten Düngung, womit wurde gedüngt und was wurde angebaut, helfen bei der Beurteilung.  Mit Hilfe Ihrer Bodenprobe ermittelt der Fachmann individuell den Düngebedarf Ihrer Gartenerde.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-04,2018-10-04,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Würzburger Streuobsttag 2018 mit regionalen Akteuren","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1718909&page=67","Obstsortenausstellung, Sortenbestimmung durch den Pomologen, Apfelbörse (Probieren und Verkauf alter Obstsorten), Apfelmost pressen, sortenreine Verkostung, umfangreiche Information und Beratung zum Thema Streuobst.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-04,2018-10-04,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Üppig, prächtig, farbenfroh","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1721550&page=67","Im Herbst ist die Zeit, da die Natur ihr prächtigstes, schillerndes Farbenkleid u¨bergestreift hat. Blau, Violett, Rot, Orange, Gelb, vergehendes Gru¨n, Goldtöne. Diese Ausstellung feiert den Herbst in all seinen Facetten. Calluna, Veronica, Astern und Chrysanthemen, Gräser und Herbststauden verschmelzen mit fruchttragenden Gehölzen zu einem natu¨rlichen Stillleben. Reifes Getreide, Obst und die Vielfalt der Ku¨rbisse runden dieses Finale ab. Der Schmetterling, der seit dem 12. April fu¨r den Wandel, die Veränderung, aber auch den Neubeginn stand, verabschiedet sich und u¨berlässt den neuen Park schon bald sich selbst.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-04,2018-10-04,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"KV Kitzingen »Gartenkultur und Landespflege«","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1728202&page=67","Do 4.10. – So 7.10. KV Kitzingen»Gartenkultur und Landespflege«Den Abschluss macht der KV Kitzingen mit denunterschiedlichsten Themen.<><>Do 4.10., OGV MarktsteftDüngung im Hausgarten, Praxis, Auswirkung der Düngung<><>Fr 5.10., OGV Brück»Brotbacken wie früher« mit Verkostung<><>Sa 6.10., OGV MainbernheimTobinambur – Anbau und Verwertung<><>So 7.10., OGV Mainbernheim»Urban Gardening«Grabengärten in Mainbernheim",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-04,2018-10-04,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Filmbeiträge aus Mainfranken","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=67&ev%5Bid%5D=1719824&page=67","Vom Wein über den Spargel bis hin zum Main selbst   Das Movie-Theatre im American Diner verwöhnt Sie unter anderem mit kleinen aber dennoch interessanten Filmbeiträgen des Bayerischen Rundfunks über die verschiedensten Themen rund um Mainfranken.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-04,2018-10-04,0.416666666666667,0.708333333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Durstkünstler - Eiche und andere Baumarten","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=68&ev%5Bid%5D=1727976&page=68","Diese Baumarten begleiten uns im Klimawandel - das sind sowohl heimische Baumarten, als auch neue Baumarten, die voraussichtlich mit dem noch wärmeren und trockneren Klima in 100 Jahren zurecht kommen werden.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-04,2018-10-04,0.416666666666667,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Heilpflanzen gestern – heute – morgen","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=68&ev%5Bid%5D=1716842&page=68","Diese Heilpflanzenführung ist Teil des Beitrages des BUND Naturschutz zum Thema „Artenvielfalt gestern – heute – morgen“. Anschauungsobjekte der Führung sind die Heilpflanzenbeete der Forschergruppe Klostermedizin. Pflanzen mit antibiotischer Wirkung bilden dabei einen Schwerpunkt. Treffpunkt ist der Pavillon des BUND Naturschutz.     Leitung: Team der Forschergruppe Klostermedizin",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-04,2018-10-04,0.458333333333333,0.479166666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"ZSK – Zentrum Stadtnatur und Klimaanpassung","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=68&ev%5Bid%5D=1727325&page=68","Der städtische Lebensraum wird durch den urbanen Wärmeinseleffekt stark vom Klimawandel und dessen Auswirkungen betroffen sein. Das Zentrum Stadtnatur und Klimaanpassung der TU München vereint in sechs Teilprojekten die Themenbereiche der Stadt- und Landschaftsplanung, Architektur, Ingenieurwissenschaften, Soziologie sowie Ökologie. Ziel ist es, Handlungsempfehlungen für Städte und Kommunen in Bayern zu erarbeiten, um mit Hilfe der Ökosystemdienstleistungen der grünen Stadtnatur die nachhaltige Stadt der Zukunft an die Folgen des Klimawandels anzupassen.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-04,2018-10-04,0.458333333333333,0.625,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"RuhePunkt12","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=68&ev%5Bid%5D=1718662&page=68","Eine Viertelstunde mitten am Tag zum Innehalten und Verschnaufen: Herzliche Einladung zum „RuhePunkt12“. Frauen und Männer aus verschiedenen christlichen Kirchen und Einrichtungen bieten Ihnen einen Impuls, ein paar Gedanken für den Tag an. Musik lädt zum Entspannen und Abschalten ein.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-04,2018-10-04,0.5,0.510416666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Pflanzliche Antibiotika - Senföle & Co.","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=68&ev%5Bid%5D=1716487&page=68","Diese Veranstaltung ist Teil des Beitrages des BUND Naturschutz zum Thema „Artenvielfalt gestern – heute – morgen“. Mit Vorträgen, Ausstellungen, Kinderaktionen, Führungen und Aktionsständen veranschaulicht der BUND Naturschutz in seinem offenen Veranstaltungsprogramm das Thema „Artenvielfalt“, macht sie erlebbar und gibt Anregungen für den Schutz von Tieren und Pflanzen und deren Lebensräumen. Treffpunkt/Veranstaltungsort: Pavillon des BUND Naturschutz",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-04,2018-10-04,0.541666666666667,0.5625,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Alte regionale Kulturpflanzen – neu entdeckt","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=68&ev%5Bid%5D=1716595&page=68","Diese Führung zu alten Kulturpflanzen ist Teil des Beitrages des BUND Naturschutz zum Thema „Artenvielfalt gestern – heute – morgen“. Anschauungsobjekte der Führung sind die Beete mit alten Kulturpflanzen, wie z. B. dem Würzburger Radieschen, der Kartoffelsorte „Augsburger Gold“ oder dem Bamberger Wirsing. Treffpunkt ist der Pavillon des BUND Naturschutz  Leitung: Team des AK Alte Kulturpflanzen des BUND Naturschutz",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-04,2018-10-04,0.583333333333333,0.604166666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Heilpflanzen gestern – heute – morgen","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=68&ev%5Bid%5D=1716867&page=68","Diese Heilpflanzenführung ist Teil des Beitrages des BUND Naturschutz zum Thema „Artenvielfalt gestern – heute – morgen“. Anschauungsobjekte der Führung sind die Heilpflanzenbeete der Forschergruppe Klostermedizin. Pflanzen mit antibiotischer Wirkung bilden dabei einen Schwerpunkt. Treffpunkt ist der Pavillon des BUND Naturschutz. Leitung: Team der Forschergruppe Klostermedizin",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-04,2018-10-04,0.666666666666667,0.6875,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Mathematikunterricht digital - was bleibt, wenn der Computer rechnet!?","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=68&ev%5Bid%5D=1724530&page=68","Vortragsreihe ""Faszination Wissenschaft: Einfach spannend!""Graduiertenschulen der Universität WürzburgEnde 2016 rief das Bundesministerium für Bildung und Forschung die „Bildungsoffensive für die digitale Wissensgesellschaft“ aus. Mit dieser Initiative soll die Digitalisierung der Bildung vorangetrieben werden. Aber ist das Stichwort „digital“ für die schulische Bildung wirklich so wichtig? Neben den technischen und naturwissenschaftlichen Fächern, wird auch die Mathematik angesprochen, weshalb ich sich mein Vortrag um folgende Fragen drehen wird: Wie kann ein „digitaler Mathematikunterricht“ aussehen und was muss man noch Lernen, wenn man doch einen Computer hat, der vermeintlich alles für einen lösen kann? Dabei möchte ich zeigen, welche Chancen und welche mögliche Gefahren Computer mit sich bringen. Außerdem möchte ich auch einen Blick in die Zukunft werfen; wie könnte der Mathematikunterricht von morgen aussehen, wenn wir den vielleicht längst fälligen „Schritt zur Digitalisierung“ wagen? Hiermit möchte ich Sie herzlich zu meinem Vortrag einladen und ich würde mich freuen, im Anschluss Ihre Meinung zu hören. Zum Vortragenden: Norbert Oleksik hat Lehramt an der pädagogischen Hochschule Heidelberg studiert. Jetzt forscht er am Lehrstuhl für Didaktik der Mathematik der Universität Würzburg und arbeitet im Rahmen der Graduiertenschule für die Geisteswissenschaften an seiner Dissertation.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-04,2018-10-04,0.666666666666667,0.6875,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Streuobstvielfalt in Franken- Genüsse aus der Heimat","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=68&ev%5Bid%5D=1717636&page=68","Streuobstwiesen prägen unsere Heimat in Mainfranken; hier liegt der Verbreitungsschwerpunkt dieses Kulturbiotops in Bayern. Sie bergen nicht nur eine unglaubliche Sortenvielfalt, sondern bieten vielen Tieren Lebensraum. Eine Sortenausstellung zeigt typische Apfel- und Birnensorten aus der Region, die sich für Edelbrände und andere Verarbeitungsprodukte eignen, begleitet von Fachinformationen rund um den Streuobstbau in Bayern. Streuobstinitiativen und Brenner kümmern sich um die Erhaltung dieses Kulturbiotops; bei der Main Streuobst-Bienen eG und täglich wechselnden Obstbrennern aus Mainfranken können exquisite Streuobstprodukte probiert werden.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-05,2018-10-05,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"HUB27+ Zentrum für Soziales, Kultur, Bildung und Sport am Hubland","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=68&ev%5Bid%5D=1718325&page=68","Wussten Sie, dass die Blumenhalle der Landesgartenschau ein Flugzeughangar und später die Sporthalle der Amerikaner war?Nach Ende der Landesgartenschau werden der ehemalige Flugzeughangar Gebäude Nr. 14 und das benachbarte ehemalige Mannschaftsgebäude Nr. 13, das LAB 13 der LGS, gemeinsam zu einem Zentrum für Soziales, Kultur, Bildung und Sport - HUB 27+ entwickelt. Die prämierten Entwürfe des Wettbewerbs (und die unterschiedlichen Vorschläge der Architekturbüros) werden in der Ausstellung gezeigt.Fachabteilung Stadtumbau und StadtentwicklungStadt Würzburg",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-05,2018-10-05,0.375,0.791666666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Grünes Licht für Gartenfragen!","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=68&ev%5Bid%5D=1718454&page=68","Im Gärtnerischen Infotower der Landesgartenschau Würzburg 2018 informieren und beraten die Experten mit dem grünen Daumen rund ums Thema Grün zu Hause und im eigenen Garten.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-05,2018-10-05,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Würzburger Streuobsttag 2018 mit regionalen Akteuren","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=68&ev%5Bid%5D=1718908&page=68","Obstsortenausstellung, Sortenbestimmung durch den Pomologen, Apfelbörse (Probieren und Verkauf alter Obstsorten), Apfelmost pressen, sortenreine Verkostung, umfangreiche Information und Beratung zum Thema Streuobst.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-05,2018-10-05,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Üppig, prächtig, farbenfroh","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=68&ev%5Bid%5D=1721551&page=68","Im Herbst ist die Zeit, da die Natur ihr prächtigstes, schillerndes Farbenkleid u¨bergestreift hat. Blau, Violett, Rot, Orange, Gelb, vergehendes Gru¨n, Goldtöne. Diese Ausstellung feiert den Herbst in all seinen Facetten. Calluna, Veronica, Astern und Chrysanthemen, Gräser und Herbststauden verschmelzen mit fruchttragenden Gehölzen zu einem natu¨rlichen Stillleben. Reifes Getreide, Obst und die Vielfalt der Ku¨rbisse runden dieses Finale ab. Der Schmetterling, der seit dem 12. April fu¨r den Wandel, die Veränderung, aber auch den Neubeginn stand, verabschiedet sich und u¨berlässt den neuen Park schon bald sich selbst.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-10-05,2018-10-05,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
