"","title","url","description","lng","lat","city","street","zip","date_start","date_end","time_start","time_end","price","organizer"
"338","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=14&ev%5Bid%5D=2072&page=14","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-11-23,2018-11-23,18:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"339","Musikalische Weinprobe","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=14&ev%5Bid%5D=1964&page=14","Die perfekte Einstimmung zur Nacht der offenen Weinkeller am	Folgetag! Auserlesene Weine und handverlesene Musik in unvergleichlichem	Ambiente. Das Weingut reicht zur Einstimmung	nach einer kurzen Führung einen Aperitif in unserem historischen	Holzfasskeller und begleitet durch den musikalischen Abend mit	8 Weinen in Form einer Weinprobe.	Beginn: 19 Uhr, Dauer ca. 3,5 h, Gebühr 39,- ¤, Anmeldung unter	www.weingut-juliusspital.de/Veranstaltungen. Nähere Infos:	Tel. 0931/393-1401 oder weinprobe@juliusspital.de","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-11-23,2018-11-23,19:00:00,NA,"39","Stiftung Juliusspital Würzburg"
"340","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=14&ev%5Bid%5D=2154&page=14","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-11-24,2018-11-24,16:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"341","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=14&ev%5Bid%5D=2113&page=14","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-11-24,2018-11-24,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"342","""Das Juliusspital"" - Kellerführung mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=14&ev%5Bid%5D=2195&page=14","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-11-25,2018-11-25,10:30:00,NA,"13","Stiftung Juliusspital Würzburg"
"343","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=14&ev%5Bid%5D=2032&page=14","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-11-30,2018-11-30,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"344","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=15&ev%5Bid%5D=2073&page=15","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-11-30,2018-11-30,18:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"345","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=15&ev%5Bid%5D=2155&page=15","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-12-01,2018-12-01,16:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"346","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=15&ev%5Bid%5D=2114&page=15","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-12-01,2018-12-01,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"347","""Das Juliusspital"" - Kellerführung mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=15&ev%5Bid%5D=2196&page=15","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-12-02,2018-12-02,10:30:00,NA,"13","Stiftung Juliusspital Würzburg"
"348","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=15&ev%5Bid%5D=2033&page=15","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-12-07,2018-12-07,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"349","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=15&ev%5Bid%5D=2074&page=15","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-12-07,2018-12-07,18:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"350","Weinprobe für Einzelgäste und kleinere Gruppen","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=15&ev%5Bid%5D=1966&page=15","Unsere Weinprobe beginnt mit einer Führung durch die Juliusspital.Wein.Welt.. Lernen Sie die Stiftung kennen und blicken Sie hinter die Kulissen der Weinmacher. Im  historischen Ambiente unseres Holzfasskellers folgt die Verkostung von 6 ausgewählten Weinen. Passend zur Weinprobe wird Ihnen eine Fränkische Häckerbrotzeit serviert. Die Teilnehmerzahl ist begrenzt.	Beginn 19 Uhr, Dauer ca. 3,0 h, Gebühr 35,- €, Kartenverkauf unter www.weingut-juliusspital.de/Veranstaltungen","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-12-08,2018-12-08,NA,NA,"35","Stiftung Juliusspital Würzburg"
"351","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=15&ev%5Bid%5D=2156&page=15","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-12-08,2018-12-08,16:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"352","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=15&ev%5Bid%5D=2115&page=15","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-12-08,2018-12-08,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"353","""Das Juliusspital"" - Kellerführung mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=15&ev%5Bid%5D=2197&page=15","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-12-09,2018-12-09,10:30:00,NA,"13","Stiftung Juliusspital Würzburg"
"354","entwicklung - verwandlung in der zeit","http://www.waldorf-wuerzburg.de/veranstaltungen/","Skulpturenprojekt der Freien Waldorfschule Würzburg innerhalb der Landesgartenschau 2018 Wachstumsprozesse von Pflanzen waren Anregung für die Gestaltung plastischer Formen im Kunstunterricht unserer Schule. Schülerinnen und Schüler der 11. Klasse haben die Entwürfe unter Anleitung des Kunstlehrers Dieter Eisenberg anschließend in fränkischem Muschelkalk gemeißelt. In sieben Stufen findet innerhalb der Skulpturenreihe eine Entwicklung statt und der Betrachter ist eingeladen, die Formverwandlungen nachzuvollziehen: eine Verwandlung in der Zeit wird anschaubar. Im Sinne einer ganzheitlichen Pädagogik finden in dem Skulpturenprojekt pflanzliche Studien, künstlerische Gestaltung und handwerkliche Ausführung zu einer Einheit von Kopf, Herz und Hand.","9.95101","49.77499","Wuerzburg","Oberer Neubergweg 14","97074",2018-04-12,2018-10-07,20:30:00,NA,NA,"Waldorf Schule Wuerzburg"
"355","johannifeier","http://www.waldorf-wuerzburg.de/veranstaltungen/","Eröffnet wird das Fest wird mit einer kleinen Schüleraufführung. Nach Entzünden des Feuers und anschließendem gemeinsamen Singen dürfen sich die Mutigen wieder im Feuersprung erproben (ab ca. 21:30 Uhr).","9.95101","49.77499","Wuerzburg","Oberer Neubergweg 14","97074",2018-06-22,2018-06-22,20:00:00,NA,NA,"Waldorf Schule Wuerzburg"
"356","waldorfkinder suchen ihre (zukünftigen) lehrer und erzieher","http://www.waldorf-wuerzburg.de/veranstaltungen/","Im Herbst 2018 beginnt unser neuer Erzieherkurs zur Fortbildung zur/zum zertifizierten Waldorferzieher(in). Er richtet sich auch an (zukünftige) Mitarbeiter im Bereich der Mittagsbetreuungsangebote und Krippen und kann auch für diejenigen unter Ihnen interessant sein, die vielleicht derzeit noch in Elternzeit sind. - Auch schaffen wir die Möglichkeit für Quereinsteiger, in unseren seit Herbst 2017 laufenden Lehrerkurs einzutreten.","9.95101","49.77499","Wuerzburg","Oberer Neubergweg 14","97074",2018-06-22,2018-06-22,14:00:00,NA,NA,"Waldorf Schule Wuerzburg"
"357","waldorfkinder suchen ihre (zukünftigen) lehrer und erzieher","http://www.waldorf-wuerzburg.de/veranstaltungen/","Im Herbst 2018 beginnt unser neuer Erzieherkurs zur Fortbildung zur/zum zertifizierten Waldorferzieher(in). Er richtet sich auch an (zukünftige) Mitarbeiter im Bereich der Mittagsbetreuungsangebote und Krippen und kann auch für diejenigen unter Ihnen interessant sein, die vielleicht derzeit noch in Elternzeit sind. - Auch schaffen wir die Möglichkeit für Quereinsteiger, in unseren seit Herbst 2017 laufenden Lehrerkurs einzutreten.","9.95101","49.77499","Wuerzburg","Oberer Neubergweg 14","97074",2018-07-04,2018-07-04,20:00:00,NA,NA,"Waldorf Schule Wuerzburg"
"358","waldorfseminar: abschluss erzieherkurs","http://www.waldorf-wuerzburg.de/veranstaltungen/","Ausstellung der künstlerischen Arbeiten, Eurythmieaufführung und Sprachgestaltung sowie Präsentation einiger Seminararbeiten.","9.95101","49.77499","Wuerzburg","Oberer Neubergweg 14","97074",2018-07-07,2018-07-07,19:00:00,NA,NA,"Waldorf Schule Wuerzburg"
"359","abschlusskonzert chorprojekt ii der oberstufe","http://www.waldorf-wuerzburg.de/veranstaltungen/","Der Oberstufenchor lässt mit seiner Liedauswahl die dynamische Zeit der 1960er Jahre in Rock-, Pop-, Musical- und Filmmusik von Bill Haley bis Henry Mancici wieder aufleben. Im Norden in See stechen wird diesmal der Mittelstufenchor mit Reise- und Seefahrerliedern aus Schweden, England und anderen skandinavischen Ländern.","9.95101","49.77499","Wuerzburg","Oberer Neubergweg 14","97074",2018-07-18,2018-07-18,20:30:00,NA,NA,"Waldorf Schule Wuerzburg"
"360","oberstufentage","http://www.waldorf-wuerzburg.de/veranstaltungen/","Die Oberstufentage, eine von den Schülern organisierte Tagung, bieten eine Vielfalt von Kursangeboten, die nicht auf dem Lehrplan stehen.","9.95101","49.77499","Wuerzburg","Oberer Neubergweg 14","97074",2018-07-23,2018-07-25,20:00:00,NA,NA,"Waldorf Schule Wuerzburg"
"361","sport-spiele-tag der oberstufe","http://www.waldorf-wuerzburg.de/veranstaltungen/","Handball- und Volleyballturnier der Klassen 9 bis 12 auf dem Sportplatz und in der Halle.","9.95101","49.77499","Wuerzburg","Oberer Neubergweg 14","97074",2018-07-26,2018-07-26,14:00:00,NA,NA,"Waldorf Schule Wuerzburg"
"362","waldorf-adventsbasar","http://www.waldorf-wuerzburg.de/veranstaltungen/","Vorbereitet und organisiert wird er vom Basarkreis, an der Durchführung beteiligt ist aber die ganze „Waldorf-Gemeinschaft“, also Eltern und Kollegien aus Schule und Kindergarten, sowie die Schüler und selbst ehemalige Eltern sind dabei.","9.95101","49.77499","Wuerzburg","Oberer Neubergweg 14","97074",2018-12-01,2018-12-01,19:00:00,NA,NA,"Waldorf Schule Wuerzburg"
"363","OVID. Amor fou – Zwischen Leidenschaft und Lächerlichkeit","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/4","Veranstaltungsort: Residenzplatz 2 (Residenz)
                
                    , Gemäldegalerie, Martin von Wagner Museum","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-03-14,2018-07-15,10:00:00,17:00:00," Erwachsene: 3 Euroermäßigt: 1,5","Martin von Wagner Museum"
"364","Erweiterte Realität","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/4","Veranstaltungsort: Magistrale des Zentrums Operative Medizin, Oberdürrbacher Straße 6, 97080 Würzburg","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-03-16,2018-07-13,08:00:00,19:00:00,NA,"Belarussische Staatliche Akademie der Künste Studentisches Zentrum für aktuelle Kunst „Alla prima“"
"365","Bienenprojekt auf der Landesgartenschau 2018","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/4","Veranstaltungsort: Landesgartenschaugelände Hubland","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-04-12,2018-10-07,00:00:00,00:00:00,NA,"HOBOS"
"366","Fotoausstellungen im Rahmen des 30. Internationalen Africa Festivals","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/4","Veranstaltungsort: Sanderring 2 (Neue Universität)
                
                    , Foyer der Universität","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-04-26,2018-07-27,07:00:00,19:00:00,NA,"Universität Würzburg
                
                    , Africa Festival"
"367","OVID. Amor fou – Zwischen Leidenschaft und Lächerlichkeit","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/5","Veranstaltungsort: Residenzplatz 2 (Residenz)
                
                    , Gemäldegalerie, Martin von Wagner Museum","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-03-14,2018-07-15,10:00:00,17:00:00," Erwachsene: 3 Euroermäßigt: 1,5","Martin von Wagner Museum"
"368","Erweiterte Realität","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/5","Veranstaltungsort: Magistrale des Zentrums Operative Medizin, Oberdürrbacher Straße 6, 97080 Würzburg","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-03-16,2018-07-13,08:00:00,19:00:00,NA,"Belarussische Staatliche Akademie der Künste Studentisches Zentrum für aktuelle Kunst „Alla prima“"
"369","Bienenprojekt auf der Landesgartenschau 2018","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/5","Veranstaltungsort: Landesgartenschaugelände Hubland","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-04-12,2018-10-07,00:00:00,00:00:00,NA,"HOBOS"
"370","Fotoausstellungen im Rahmen des 30. Internationalen Africa Festivals","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/5","Veranstaltungsort: Sanderring 2 (Neue Universität)
                
                    , Foyer der Universität","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-04-26,2018-07-27,07:00:00,19:00:00,NA,"Universität Würzburg
                
                    , Africa Festival"
"371","OVID. Amor fou – Zwischen Leidenschaft und Lächerlichkeit","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/6","Veranstaltungsort: Residenzplatz 2 (Residenz)
                
                    , Gemäldegalerie, Martin von Wagner Museum","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-03-14,2018-07-15,10:00:00,17:00:00," Erwachsene: 3 Euroermäßigt: 1,5","Martin von Wagner Museum"
"372","Erweiterte Realität","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/6","Veranstaltungsort: Magistrale des Zentrums Operative Medizin, Oberdürrbacher Straße 6, 97080 Würzburg","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-03-16,2018-07-13,08:00:00,19:00:00,NA,"Belarussische Staatliche Akademie der Künste Studentisches Zentrum für aktuelle Kunst „Alla prima“"
"373","Bienenprojekt auf der Landesgartenschau 2018","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/6","Veranstaltungsort: Landesgartenschaugelände Hubland","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-04-12,2018-10-07,00:00:00,00:00:00,NA,"HOBOS"
"374","Fotoausstellungen im Rahmen des 30. Internationalen Africa Festivals","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/6","Veranstaltungsort: Sanderring 2 (Neue Universität)
                
                    , Foyer der Universität","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-04-26,2018-07-27,07:00:00,19:00:00,NA,"Universität Würzburg
                
                    , Africa Festival"
"375","Aktionsprogramm für Schulklassen Themenschwerpunkt: Arzneipflanzen","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/6","Veranstaltungsort: Julius-von-Sachs-Platz 4 (Botanischer Garten)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-06-01,2018-07-31,00:00:00,00:00:00,NA,"Botanischer Garten
                
                    , LehrLernGarten"
"376","Die grüne Apotheke - vom Hortus Medicus zur Pharmaforschung","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/6","Veranstaltungsort: Julius-von-Sachs-Platz 4 (Botanischer Garten)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-06-09,2018-09-16,08:00:00,18:00:00,NA,"Botanischer Garten"
"377","Prof. J. Wöhnert: RNA aptamers and riboswitches as versatile model systems to understand RNA structure, folding and ligand recognition","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/6","Veranstaltungsort: Hubland Süd, Geb. C3
                
                    , HS C","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-06-18,2018-06-18,17:15:00,18:15:00,NA,"Universität Würzburg
                
                    , Institut für Organische Chemie"
"378","Long-Range Interacting Atomic Ensembles","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/6","Veranstaltungsort: Hubland Süd, Geb. P1
                
                    , Physikalisches Institut, Hörsaal P","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-06-18,2018-06-18,17:15:00,18:45:00,NA,"Fakultät für Physik und Astronomie"
"379","""Urworte leidenschaftlicher Gebärdensprache"" Aby Warburg und Ovid","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/6","Veranstaltungsort: Residenzplatz 2 (Residenz)
                
                    , Toscanasaal","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-06-18,2018-06-18,18:00:00,20:00:00,NA,"Martin von Wagner Museum"
"380","Plurale Literalitäten: im Gespräch","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/6","Veranstaltungsort: Hubland Süd, Geb. PH1
                
                    , Übungsraum 23","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-06-18,2018-06-18,18:00:00,20:00:00,NA,"Lehrstuhl für Europäische Ethnologie/Volkskunde"
