"title","url","description","lng","lat","city","street","zip","date_start","date_end","time_start","time_end","price","organizer"
"ULRICH SCHRÖDER","https://galerie-gabriele-mueller.de/kunstler/kuenstler-ulrich-schroeder/","Ulrich Schroeder wird 1964 in Aachen geboren, er waechst in einer kuenstlerisch orientierten Familie auf. Nach dem Abitur beginnt Ulrich Schroeder 1983 seine Karriere als Grafiker. Er bewirbt sich im Alter von 20 Jahren bei Disney in Frankfurt. Dort ist er von 1984 bis 1987 fuer die deutsche Zentrale der Disney Corporation als Comic-Zeichner taetig.

Von den Frankfurter Comic-Profis wird er sodann nach Übersee in die Disney-Studios in Los Angeles geschickt. Er begegnet dort seinen Vorbildern, den ‚Nine Old Men’, den Disney-Hauptzeichnern, die seinerzeit allesamt schon 80 Jahre alt waren. Carl Barks, dem Grandseigneur der Disney-Zeichner und geisten Vater von Donald Duck, Daniel Duesentrieb und den Panzerknackern, begegnet er erst im Jahr 1995.

Im Jahr 1989 geht er als Artdirector von Disney Publishing Worldwide nach Paris und arbeitet dort 17 Jahre als Grafiker und gestaltet das Artwork fuer das Merchandising und die Werbematerialien der Marke Disney.

Im November 2006 verlaesst Ulrich Schroeder Disney Europe und gruendet das Studio Duckworks, in dem er mit zahlreichen Kuenstlern, Designern und Textern der europaeischen Disneyznetrale zusammenarbeitet und als Artdirector auch Disney-Zeichner aus- und weiterbildet.

Ulrich Schroeder gestaltet die Titelbilder der Micky Maus Hefte in Laendern wie Deutschland, Frankreich, Niederlande, USA, Daenemark, Schweden, Norwegen, Finnland (alle nordischen Laender incl. Island, Groenland).

Im Jahr 2010 entsteht eine Comic-Mode-Story fuer die franzoesische Elle. Er karikiert zahlreiche Modedesigner, u.a. Karl Lagerfeld (als boeser Wolf), Donatella Versace (als Daisy Duck), Marc Jacobs (als Gustav Gans), Jean Paul Gaultier (als Donald Duck) u.a.

Ulrich Schroeder lebt und arbeitet in Paris und Barcelona

 ",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2018-02-13,2018-02-16,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"ULRICH SCHRÖDER","https://galerie-gabriele-mueller.de/kunstler/kuenstler-ulrich-schroeder/","Ulrich Schroeder wird 1964 in Aachen geboren, er waechst in einer kuenstlerisch orientierten Familie auf. Nach dem Abitur beginnt Ulrich Schroeder 1983 seine Karriere als Grafiker. Er bewirbt sich im Alter von 20 Jahren bei Disney in Frankfurt. Dort ist er von 1984 bis 1987 fuer die deutsche Zentrale der Disney Corporation als Comic-Zeichner taetig.

Von den Frankfurter Comic-Profis wird er sodann nach Übersee in die Disney-Studios in Los Angeles geschickt. Er begegnet dort seinen Vorbildern, den ‚Nine Old Men’, den Disney-Hauptzeichnern, die seinerzeit allesamt schon 80 Jahre alt waren. Carl Barks, dem Grandseigneur der Disney-Zeichner und geisten Vater von Donald Duck, Daniel Duesentrieb und den Panzerknackern, begegnet er erst im Jahr 1995.

Im Jahr 1989 geht er als Artdirector von Disney Publishing Worldwide nach Paris und arbeitet dort 17 Jahre als Grafiker und gestaltet das Artwork fuer das Merchandising und die Werbematerialien der Marke Disney.

Im November 2006 verlaesst Ulrich Schroeder Disney Europe und gruendet das Studio Duckworks, in dem er mit zahlreichen Kuenstlern, Designern und Textern der europaeischen Disneyznetrale zusammenarbeitet und als Artdirector auch Disney-Zeichner aus- und weiterbildet.

Ulrich Schroeder gestaltet die Titelbilder der Micky Maus Hefte in Laendern wie Deutschland, Frankreich, Niederlande, USA, Daenemark, Schweden, Norwegen, Finnland (alle nordischen Laender incl. Island, Groenland).

Im Jahr 2010 entsteht eine Comic-Mode-Story fuer die franzoesische Elle. Er karikiert zahlreiche Modedesigner, u.a. Karl Lagerfeld (als boeser Wolf), Donatella Versace (als Daisy Duck), Marc Jacobs (als Gustav Gans), Jean Paul Gaultier (als Donald Duck) u.a.

Ulrich Schroeder lebt und arbeitet in Paris und Barcelona

 ",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2018-02-13,2018-02-16,14:00:00,18:00:00,NA,"Galerie Gabriele Mueller"
"ULRICH SCHRÖDER","https://galerie-gabriele-mueller.de/kunstler/kuenstler-ulrich-schroeder/","Ulrich Schroeder wird 1964 in Aachen geboren, er waechst in einer kuenstlerisch orientierten Familie auf. Nach dem Abitur beginnt Ulrich Schroeder 1983 seine Karriere als Grafiker. Er bewirbt sich im Alter von 20 Jahren bei Disney in Frankfurt. Dort ist er von 1984 bis 1987 fuer die deutsche Zentrale der Disney Corporation als Comic-Zeichner taetig.

Von den Frankfurter Comic-Profis wird er sodann nach Übersee in die Disney-Studios in Los Angeles geschickt. Er begegnet dort seinen Vorbildern, den ‚Nine Old Men’, den Disney-Hauptzeichnern, die seinerzeit allesamt schon 80 Jahre alt waren. Carl Barks, dem Grandseigneur der Disney-Zeichner und geisten Vater von Donald Duck, Daniel Duesentrieb und den Panzerknackern, begegnet er erst im Jahr 1995.

Im Jahr 1989 geht er als Artdirector von Disney Publishing Worldwide nach Paris und arbeitet dort 17 Jahre als Grafiker und gestaltet das Artwork fuer das Merchandising und die Werbematerialien der Marke Disney.

Im November 2006 verlaesst Ulrich Schroeder Disney Europe und gruendet das Studio Duckworks, in dem er mit zahlreichen Kuenstlern, Designern und Textern der europaeischen Disneyznetrale zusammenarbeitet und als Artdirector auch Disney-Zeichner aus- und weiterbildet.

Ulrich Schroeder gestaltet die Titelbilder der Micky Maus Hefte in Laendern wie Deutschland, Frankreich, Niederlande, USA, Daenemark, Schweden, Norwegen, Finnland (alle nordischen Laender incl. Island, Groenland).

Im Jahr 2010 entsteht eine Comic-Mode-Story fuer die franzoesische Elle. Er karikiert zahlreiche Modedesigner, u.a. Karl Lagerfeld (als boeser Wolf), Donatella Versace (als Daisy Duck), Marc Jacobs (als Gustav Gans), Jean Paul Gaultier (als Donald Duck) u.a.

Ulrich Schroeder lebt und arbeitet in Paris und Barcelona

 ",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2018-02-17,2018-02-17,10:00:00,14:00:00,NA,"Galerie Gabriele Mueller"
"ULRICH SCHRÖDER","https://galerie-gabriele-mueller.de/kunstler/kuenstler-ulrich-schroeder/","Ulrich Schroeder wird 1964 in Aachen geboren, er waechst in einer kuenstlerisch orientierten Familie auf. Nach dem Abitur beginnt Ulrich Schroeder 1983 seine Karriere als Grafiker. Er bewirbt sich im Alter von 20 Jahren bei Disney in Frankfurt. Dort ist er von 1984 bis 1987 fuer die deutsche Zentrale der Disney Corporation als Comic-Zeichner taetig.

Von den Frankfurter Comic-Profis wird er sodann nach Übersee in die Disney-Studios in Los Angeles geschickt. Er begegnet dort seinen Vorbildern, den ‚Nine Old Men’, den Disney-Hauptzeichnern, die seinerzeit allesamt schon 80 Jahre alt waren. Carl Barks, dem Grandseigneur der Disney-Zeichner und geisten Vater von Donald Duck, Daniel Duesentrieb und den Panzerknackern, begegnet er erst im Jahr 1995.

Im Jahr 1989 geht er als Artdirector von Disney Publishing Worldwide nach Paris und arbeitet dort 17 Jahre als Grafiker und gestaltet das Artwork fuer das Merchandising und die Werbematerialien der Marke Disney.

Im November 2006 verlaesst Ulrich Schroeder Disney Europe und gruendet das Studio Duckworks, in dem er mit zahlreichen Kuenstlern, Designern und Textern der europaeischen Disneyznetrale zusammenarbeitet und als Artdirector auch Disney-Zeichner aus- und weiterbildet.

Ulrich Schroeder gestaltet die Titelbilder der Micky Maus Hefte in Laendern wie Deutschland, Frankreich, Niederlande, USA, Daenemark, Schweden, Norwegen, Finnland (alle nordischen Laender incl. Island, Groenland).

Im Jahr 2010 entsteht eine Comic-Mode-Story fuer die franzoesische Elle. Er karikiert zahlreiche Modedesigner, u.a. Karl Lagerfeld (als boeser Wolf), Donatella Versace (als Daisy Duck), Marc Jacobs (als Gustav Gans), Jean Paul Gaultier (als Donald Duck) u.a.

Ulrich Schroeder lebt und arbeitet in Paris und Barcelona

 ",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2018-02-19,2018-02-19,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"ULRICH SCHRÖDER","https://galerie-gabriele-mueller.de/kunstler/kuenstler-ulrich-schroeder/","Ulrich Schroeder wird 1964 in Aachen geboren, er waechst in einer kuenstlerisch orientierten Familie auf. Nach dem Abitur beginnt Ulrich Schroeder 1983 seine Karriere als Grafiker. Er bewirbt sich im Alter von 20 Jahren bei Disney in Frankfurt. Dort ist er von 1984 bis 1987 fuer die deutsche Zentrale der Disney Corporation als Comic-Zeichner taetig.

Von den Frankfurter Comic-Profis wird er sodann nach Übersee in die Disney-Studios in Los Angeles geschickt. Er begegnet dort seinen Vorbildern, den ‚Nine Old Men’, den Disney-Hauptzeichnern, die seinerzeit allesamt schon 80 Jahre alt waren. Carl Barks, dem Grandseigneur der Disney-Zeichner und geisten Vater von Donald Duck, Daniel Duesentrieb und den Panzerknackern, begegnet er erst im Jahr 1995.

Im Jahr 1989 geht er als Artdirector von Disney Publishing Worldwide nach Paris und arbeitet dort 17 Jahre als Grafiker und gestaltet das Artwork fuer das Merchandising und die Werbematerialien der Marke Disney.

Im November 2006 verlaesst Ulrich Schroeder Disney Europe und gruendet das Studio Duckworks, in dem er mit zahlreichen Kuenstlern, Designern und Textern der europaeischen Disneyznetrale zusammenarbeitet und als Artdirector auch Disney-Zeichner aus- und weiterbildet.

Ulrich Schroeder gestaltet die Titelbilder der Micky Maus Hefte in Laendern wie Deutschland, Frankreich, Niederlande, USA, Daenemark, Schweden, Norwegen, Finnland (alle nordischen Laender incl. Island, Groenland).

Im Jahr 2010 entsteht eine Comic-Mode-Story fuer die franzoesische Elle. Er karikiert zahlreiche Modedesigner, u.a. Karl Lagerfeld (als boeser Wolf), Donatella Versace (als Daisy Duck), Marc Jacobs (als Gustav Gans), Jean Paul Gaultier (als Donald Duck) u.a.

Ulrich Schroeder lebt und arbeitet in Paris und Barcelona

 ",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2018-02-20,2018-02-23,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"ULRICH SCHRÖDER","https://galerie-gabriele-mueller.de/kunstler/kuenstler-ulrich-schroeder/","Ulrich Schroeder wird 1964 in Aachen geboren, er waechst in einer kuenstlerisch orientierten Familie auf. Nach dem Abitur beginnt Ulrich Schroeder 1983 seine Karriere als Grafiker. Er bewirbt sich im Alter von 20 Jahren bei Disney in Frankfurt. Dort ist er von 1984 bis 1987 fuer die deutsche Zentrale der Disney Corporation als Comic-Zeichner taetig.

Von den Frankfurter Comic-Profis wird er sodann nach Übersee in die Disney-Studios in Los Angeles geschickt. Er begegnet dort seinen Vorbildern, den ‚Nine Old Men’, den Disney-Hauptzeichnern, die seinerzeit allesamt schon 80 Jahre alt waren. Carl Barks, dem Grandseigneur der Disney-Zeichner und geisten Vater von Donald Duck, Daniel Duesentrieb und den Panzerknackern, begegnet er erst im Jahr 1995.

Im Jahr 1989 geht er als Artdirector von Disney Publishing Worldwide nach Paris und arbeitet dort 17 Jahre als Grafiker und gestaltet das Artwork fuer das Merchandising und die Werbematerialien der Marke Disney.

Im November 2006 verlaesst Ulrich Schroeder Disney Europe und gruendet das Studio Duckworks, in dem er mit zahlreichen Kuenstlern, Designern und Textern der europaeischen Disneyznetrale zusammenarbeitet und als Artdirector auch Disney-Zeichner aus- und weiterbildet.

Ulrich Schroeder gestaltet die Titelbilder der Micky Maus Hefte in Laendern wie Deutschland, Frankreich, Niederlande, USA, Daenemark, Schweden, Norwegen, Finnland (alle nordischen Laender incl. Island, Groenland).

Im Jahr 2010 entsteht eine Comic-Mode-Story fuer die franzoesische Elle. Er karikiert zahlreiche Modedesigner, u.a. Karl Lagerfeld (als boeser Wolf), Donatella Versace (als Daisy Duck), Marc Jacobs (als Gustav Gans), Jean Paul Gaultier (als Donald Duck) u.a.

Ulrich Schroeder lebt und arbeitet in Paris und Barcelona

 ",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2018-02-20,2018-02-23,14:00:00,18:00:00,NA,"Galerie Gabriele Mueller"
"ULRICH SCHRÖDER","https://galerie-gabriele-mueller.de/kunstler/kuenstler-ulrich-schroeder/","Ulrich Schroeder wird 1964 in Aachen geboren, er waechst in einer kuenstlerisch orientierten Familie auf. Nach dem Abitur beginnt Ulrich Schroeder 1983 seine Karriere als Grafiker. Er bewirbt sich im Alter von 20 Jahren bei Disney in Frankfurt. Dort ist er von 1984 bis 1987 fuer die deutsche Zentrale der Disney Corporation als Comic-Zeichner taetig.

Von den Frankfurter Comic-Profis wird er sodann nach Übersee in die Disney-Studios in Los Angeles geschickt. Er begegnet dort seinen Vorbildern, den ‚Nine Old Men’, den Disney-Hauptzeichnern, die seinerzeit allesamt schon 80 Jahre alt waren. Carl Barks, dem Grandseigneur der Disney-Zeichner und geisten Vater von Donald Duck, Daniel Duesentrieb und den Panzerknackern, begegnet er erst im Jahr 1995.

Im Jahr 1989 geht er als Artdirector von Disney Publishing Worldwide nach Paris und arbeitet dort 17 Jahre als Grafiker und gestaltet das Artwork fuer das Merchandising und die Werbematerialien der Marke Disney.

Im November 2006 verlaesst Ulrich Schroeder Disney Europe und gruendet das Studio Duckworks, in dem er mit zahlreichen Kuenstlern, Designern und Textern der europaeischen Disneyznetrale zusammenarbeitet und als Artdirector auch Disney-Zeichner aus- und weiterbildet.

Ulrich Schroeder gestaltet die Titelbilder der Micky Maus Hefte in Laendern wie Deutschland, Frankreich, Niederlande, USA, Daenemark, Schweden, Norwegen, Finnland (alle nordischen Laender incl. Island, Groenland).

Im Jahr 2010 entsteht eine Comic-Mode-Story fuer die franzoesische Elle. Er karikiert zahlreiche Modedesigner, u.a. Karl Lagerfeld (als boeser Wolf), Donatella Versace (als Daisy Duck), Marc Jacobs (als Gustav Gans), Jean Paul Gaultier (als Donald Duck) u.a.

Ulrich Schroeder lebt und arbeitet in Paris und Barcelona

 ",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2018-02-24,2018-02-24,10:00:00,14:00:00,NA,"Galerie Gabriele Mueller"
"ULRICH SCHRÖDER","https://galerie-gabriele-mueller.de/kunstler/kuenstler-ulrich-schroeder/","Ulrich Schroeder wird 1964 in Aachen geboren, er waechst in einer kuenstlerisch orientierten Familie auf. Nach dem Abitur beginnt Ulrich Schroeder 1983 seine Karriere als Grafiker. Er bewirbt sich im Alter von 20 Jahren bei Disney in Frankfurt. Dort ist er von 1984 bis 1987 fuer die deutsche Zentrale der Disney Corporation als Comic-Zeichner taetig.

Von den Frankfurter Comic-Profis wird er sodann nach Übersee in die Disney-Studios in Los Angeles geschickt. Er begegnet dort seinen Vorbildern, den ‚Nine Old Men’, den Disney-Hauptzeichnern, die seinerzeit allesamt schon 80 Jahre alt waren. Carl Barks, dem Grandseigneur der Disney-Zeichner und geisten Vater von Donald Duck, Daniel Duesentrieb und den Panzerknackern, begegnet er erst im Jahr 1995.

Im Jahr 1989 geht er als Artdirector von Disney Publishing Worldwide nach Paris und arbeitet dort 17 Jahre als Grafiker und gestaltet das Artwork fuer das Merchandising und die Werbematerialien der Marke Disney.

Im November 2006 verlaesst Ulrich Schroeder Disney Europe und gruendet das Studio Duckworks, in dem er mit zahlreichen Kuenstlern, Designern und Textern der europaeischen Disneyznetrale zusammenarbeitet und als Artdirector auch Disney-Zeichner aus- und weiterbildet.

Ulrich Schroeder gestaltet die Titelbilder der Micky Maus Hefte in Laendern wie Deutschland, Frankreich, Niederlande, USA, Daenemark, Schweden, Norwegen, Finnland (alle nordischen Laender incl. Island, Groenland).

Im Jahr 2010 entsteht eine Comic-Mode-Story fuer die franzoesische Elle. Er karikiert zahlreiche Modedesigner, u.a. Karl Lagerfeld (als boeser Wolf), Donatella Versace (als Daisy Duck), Marc Jacobs (als Gustav Gans), Jean Paul Gaultier (als Donald Duck) u.a.

Ulrich Schroeder lebt und arbeitet in Paris und Barcelona

 ",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2018-02-26,2018-02-26,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"ULRICH SCHRÖDER","https://galerie-gabriele-mueller.de/kunstler/kuenstler-ulrich-schroeder/","Ulrich Schroeder wird 1964 in Aachen geboren, er waechst in einer kuenstlerisch orientierten Familie auf. Nach dem Abitur beginnt Ulrich Schroeder 1983 seine Karriere als Grafiker. Er bewirbt sich im Alter von 20 Jahren bei Disney in Frankfurt. Dort ist er von 1984 bis 1987 fuer die deutsche Zentrale der Disney Corporation als Comic-Zeichner taetig.

Von den Frankfurter Comic-Profis wird er sodann nach Übersee in die Disney-Studios in Los Angeles geschickt. Er begegnet dort seinen Vorbildern, den ‚Nine Old Men’, den Disney-Hauptzeichnern, die seinerzeit allesamt schon 80 Jahre alt waren. Carl Barks, dem Grandseigneur der Disney-Zeichner und geisten Vater von Donald Duck, Daniel Duesentrieb und den Panzerknackern, begegnet er erst im Jahr 1995.

Im Jahr 1989 geht er als Artdirector von Disney Publishing Worldwide nach Paris und arbeitet dort 17 Jahre als Grafiker und gestaltet das Artwork fuer das Merchandising und die Werbematerialien der Marke Disney.

Im November 2006 verlaesst Ulrich Schroeder Disney Europe und gruendet das Studio Duckworks, in dem er mit zahlreichen Kuenstlern, Designern und Textern der europaeischen Disneyznetrale zusammenarbeitet und als Artdirector auch Disney-Zeichner aus- und weiterbildet.

Ulrich Schroeder gestaltet die Titelbilder der Micky Maus Hefte in Laendern wie Deutschland, Frankreich, Niederlande, USA, Daenemark, Schweden, Norwegen, Finnland (alle nordischen Laender incl. Island, Groenland).

Im Jahr 2010 entsteht eine Comic-Mode-Story fuer die franzoesische Elle. Er karikiert zahlreiche Modedesigner, u.a. Karl Lagerfeld (als boeser Wolf), Donatella Versace (als Daisy Duck), Marc Jacobs (als Gustav Gans), Jean Paul Gaultier (als Donald Duck) u.a.

Ulrich Schroeder lebt und arbeitet in Paris und Barcelona

 ",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2018-02-27,2018-03-02,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"ULRICH SCHRÖDER","https://galerie-gabriele-mueller.de/kunstler/kuenstler-ulrich-schroeder/","Ulrich Schroeder wird 1964 in Aachen geboren, er waechst in einer kuenstlerisch orientierten Familie auf. Nach dem Abitur beginnt Ulrich Schroeder 1983 seine Karriere als Grafiker. Er bewirbt sich im Alter von 20 Jahren bei Disney in Frankfurt. Dort ist er von 1984 bis 1987 fuer die deutsche Zentrale der Disney Corporation als Comic-Zeichner taetig.

Von den Frankfurter Comic-Profis wird er sodann nach Übersee in die Disney-Studios in Los Angeles geschickt. Er begegnet dort seinen Vorbildern, den ‚Nine Old Men’, den Disney-Hauptzeichnern, die seinerzeit allesamt schon 80 Jahre alt waren. Carl Barks, dem Grandseigneur der Disney-Zeichner und geisten Vater von Donald Duck, Daniel Duesentrieb und den Panzerknackern, begegnet er erst im Jahr 1995.

Im Jahr 1989 geht er als Artdirector von Disney Publishing Worldwide nach Paris und arbeitet dort 17 Jahre als Grafiker und gestaltet das Artwork fuer das Merchandising und die Werbematerialien der Marke Disney.

Im November 2006 verlaesst Ulrich Schroeder Disney Europe und gruendet das Studio Duckworks, in dem er mit zahlreichen Kuenstlern, Designern und Textern der europaeischen Disneyznetrale zusammenarbeitet und als Artdirector auch Disney-Zeichner aus- und weiterbildet.

Ulrich Schroeder gestaltet die Titelbilder der Micky Maus Hefte in Laendern wie Deutschland, Frankreich, Niederlande, USA, Daenemark, Schweden, Norwegen, Finnland (alle nordischen Laender incl. Island, Groenland).

Im Jahr 2010 entsteht eine Comic-Mode-Story fuer die franzoesische Elle. Er karikiert zahlreiche Modedesigner, u.a. Karl Lagerfeld (als boeser Wolf), Donatella Versace (als Daisy Duck), Marc Jacobs (als Gustav Gans), Jean Paul Gaultier (als Donald Duck) u.a.

Ulrich Schroeder lebt und arbeitet in Paris und Barcelona

 ",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2018-02-27,2018-03-02,14:00:00,18:00:00,NA,"Galerie Gabriele Mueller"
"ULRICH SCHRÖDER","https://galerie-gabriele-mueller.de/kunstler/kuenstler-ulrich-schroeder/","Ulrich Schroeder wird 1964 in Aachen geboren, er waechst in einer kuenstlerisch orientierten Familie auf. Nach dem Abitur beginnt Ulrich Schroeder 1983 seine Karriere als Grafiker. Er bewirbt sich im Alter von 20 Jahren bei Disney in Frankfurt. Dort ist er von 1984 bis 1987 fuer die deutsche Zentrale der Disney Corporation als Comic-Zeichner taetig.

Von den Frankfurter Comic-Profis wird er sodann nach Übersee in die Disney-Studios in Los Angeles geschickt. Er begegnet dort seinen Vorbildern, den ‚Nine Old Men’, den Disney-Hauptzeichnern, die seinerzeit allesamt schon 80 Jahre alt waren. Carl Barks, dem Grandseigneur der Disney-Zeichner und geisten Vater von Donald Duck, Daniel Duesentrieb und den Panzerknackern, begegnet er erst im Jahr 1995.

Im Jahr 1989 geht er als Artdirector von Disney Publishing Worldwide nach Paris und arbeitet dort 17 Jahre als Grafiker und gestaltet das Artwork fuer das Merchandising und die Werbematerialien der Marke Disney.

Im November 2006 verlaesst Ulrich Schroeder Disney Europe und gruendet das Studio Duckworks, in dem er mit zahlreichen Kuenstlern, Designern und Textern der europaeischen Disneyznetrale zusammenarbeitet und als Artdirector auch Disney-Zeichner aus- und weiterbildet.

Ulrich Schroeder gestaltet die Titelbilder der Micky Maus Hefte in Laendern wie Deutschland, Frankreich, Niederlande, USA, Daenemark, Schweden, Norwegen, Finnland (alle nordischen Laender incl. Island, Groenland).

Im Jahr 2010 entsteht eine Comic-Mode-Story fuer die franzoesische Elle. Er karikiert zahlreiche Modedesigner, u.a. Karl Lagerfeld (als boeser Wolf), Donatella Versace (als Daisy Duck), Marc Jacobs (als Gustav Gans), Jean Paul Gaultier (als Donald Duck) u.a.

Ulrich Schroeder lebt und arbeitet in Paris und Barcelona

 ",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2018-03-03,2018-03-03,10:00:00,14:00:00,NA,"Galerie Gabriele Mueller"
"PAUL MAAR","https://galerie-gabriele-mueller.de/kunstler/kuenstler-paul-maar/","Paul Maar ist einer der beliebtesten und erfolgreichsten deutschen Kinder- und Jugendbuchautoren. Er wird 1937 in Schweinfurt geboren, studiert Malerei und Kunstgeschichte und ist einige Jahre als Lehrer und Kunsterzieher an einem Gymnasium taetig.

Paul Maar findet zu dieser Zeit, es gibt zu wenige gute Kinderbuecher und beginnt zu schreiben. Nach seiner ersten Buchveroeffentlichung wird nach mehr gefragt und er wechselt ganz zum freiberuflichen Autor und Illustrator.

Seitdem erscheinen mehr als 50 Buecher, die mittlerweile in mehr als 30 Sprachen uebersetzt sind. Paul Maars bekannteste Werke sind die Geschichten vom SAMS, einem hintergruendig-frechen Fabelwesen.

Die Jury schreibt in ihrer Begruendung zur Verleihung des Deutschen Jugendliteraturpreises: ‚Mit leichter Hand wechselt Paul Maar zwischen den Kuensten’. Und genau das liebt er an seinem Beruf.

Seine Vielseitigkeit und Begabungen sind aussergewoehnlich – sei es als Autor oder Illustrator, als Verfasser von Theaterstuecken und als Drehbuchautor. Nachstehend ein Auszug seiner Buch-Veroeffentlichungen, ebenso der zahlreichen Auszeichnungen.

Buecher u.a.: Der taetowierte Hund, Onkel Florians fliegender Flohmarkt, Am Samstag kam das Sams zurueck, Tier-ABC, Lippels Traum, Die Opodeldoks, Dann wird es wohl das Nashorn sein, Das kleine Kaenguru auf Abenteuer, Kartoffelkaeferzeiten, Das kleine Kaenguru lernt fliegen, Das kleine Kaenguru und seine Freunde, Neue Punkte fuer das Sams, Am Samstag kam das Sams zurueck, Ein Sams fuer Martin Taschenbier, Die Maus, die hat Geburtstag heut, Kreuz und Rueben, Kraut und quer, Das kleine Kaenguru in Gefahr, Das Sams wird Filmstar, Sams in Gefahr, Herr Bello und das blaue Wunder, Neues von Herrn Bello, Wiedersehen mit Herrn Bello, Onkel Alwin und das Sams, Jaguar und Neinguar, Lippels Traum, Das fliegende Kamel, Ein Sams zuviel, Kakadu und Kukuda

Auszeichnungen u.a.:

1982   Brueder-Grimm-Preis des Landes Berlin

1985   Österreichischer Staatspreis fuer Kinder- und Jugendliteratur

1987   Grosser Preis der Deutschen Akademie fuer Kinder- und Jugendliteratur e.V. Volkach (fuer das Gesamtwerk)

1988   Deutscher Jugendliteraturpreis: Sonderpreis

1996   Deutscher Jugendliteraturpreis fuer das Gesamtwerk

1997   Hans-Christian-Andersen-Medaille fuer das Gesamtwerk

1997   Pro-Meritis-Medaille des Bayerischen Staatsministeriums fuer das Gesamtwerk

1998   Verdienstorden der Bundesrepublik Deutschland 1. Klasse

1999   Bayerischer Theaterpreis

2000   Friedrich-Rueckert-Preis der Stadt Schweinfurt

2000   E.-T.-A.-Hoffmann-Preis der Stadt Bamberg

2003   Deutscher Buecherpreis

2004   Bayerischer Verdienstorden

2009   Wolfram-von-Eschenbach-Preis

2015   Brueder-Grimm-Professur

Zahlreiche Schulen/Kindergaerten (14) wurden nach Paul Maar benannt, so u.a. in Leinfelden-Echterdingen, Bad Homburg vor der Hoehe, Floersheim, Grossziethen/Brandenburg, Hilden, Oldenburg, Nidderau Eichen, Rietberg, Ratingen, Weyhe, Koeln.

Paul Maar hat drei erwachsene Kinder und lebt in Bamberg. Zusammen mit seiner Frau Nele uebersetzt er auch Kinderbuecher aus dem Englischen. Seine Tochter Anne Maar und sein Sohn Michael Maar sind ebenfalls Schriftsteller. Anne Maar leitet zudem das Theater Massbach.

Buch-Illustrationen von Paul Maar waren bislang im Kunsthandel nicht erhaeltlich. Paul Maar trennt sich hoechst ungern von seinen Bildern, sind es doch, wie er sagt, ‚seine Kinder’. Umso groesser ist meine Freude, dass ich exklusiv in meiner Galerie eine Auswahl der wundervollsten Bildvorlagen anbieten kann.   

Neben den auf der Homepage abgebildeten Arbeiten ist eine weitere Auswahl in der Galerie verfuegbar. Naeheres gerne unter mail@galerie-gabriele-mueller.de

 

 

 

 

 

 ",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2017-12-02,2017-12-02,10:00:00,14:00:00,NA,"Galerie Gabriele Mueller"
