"date_start","date_end","time_start","time_end","title","description","price","city","street","zip","organizer","lat","lng","url"
2018-10-09,NA,19:30:00,21:00:00,"Erste Hilfe im Säuglings- und Kleinkindalter","
							
								Kostenlose Informationsveranstaltung zum Thema Erste Hilfe im Säuglings- und Kleinkindalter

Referent: Prof. Dr. med. J. Wirbelauer, Oberarzt der Kinderintensivstation Universitäts-Kinderklinik
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-10-10,NA,17:00:00,19:15:00,"Klinische Visite in der Universitäts-Kinderklinik","
							
								Die Veranstaltung ist mit 4 Punkten für das Fortbildungszertifikat der BLÄK anrechenbar.

Über Ihren Besuch der Veranstaltung würden wir uns sehr freuen!
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-10-10,NA,18:00:00,19:30:00,"Interdisziplinärer Arbeitskreis Rheumatologie 2018","
							
								An 6 Abenden im Verlauf des Jahres werden Ihnen Vorträge, auf Schnittstellen zwischen den Fachgebieten bezogen, geboten. Im Anschluss möchten wir komplexe Fälle aus Ihrem und unserem Alltag gemeinsam diskutieren.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-10-10,NA,17:15:00,19:30:00,"Qualitätszirkel Palliativmedizin","
							
								Thema: „Symptomlinderung oder Sterbehilfe? Ethische und rechtliche Aspekte der Sedierung am Lebensende“
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-10-11,2018-10-13,NA,NA,"13. Würzburger NNH-Workshop","
							
								Grundlagen und chirurgische Technik der endonasal-mikroskopischen und endoskopischen NNH-Chirurgie mit Live-Übertragungen von NNH-Operationen und praktischen Übungen an anatomischen Präparaten.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-10-17,NA,NA,NA,"Geburtsvorbereitungskurs","
							
								Entbindungstermin Dezember 2018/Januar 2019

Paarkurs

 
Kurszeiten:

17.10. bis 28.11.2018 jeweils mittwochs von 18:30 bis 20:30 Uhr.

 
Kursleitung: Hebamme Britta Aufmuth 

Anmeldung: +49 9323 875893
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-10-17,NA,NA,NA,"Geburtsvorbereitungskurs","
							
								Entbindungstermin Dezember 2018/Januar 2019

Paarkurs

 
Kurszeiten:

17.10. bis 28.11.2018 jeweils mittwochs von 18:30 bis 20:30 Uhr.

 
Kursleitung: Hebamme Britta Aufmuth 

Anmeldung: +49 9323 875893
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-10-18,NA,18:00:00,NA,"Geburtshilflicher Infoabend","
							
								Erfahren Sie von unserem Fachpersonal alles Wissenswerte über Schwangerenbetreuung, Geburt und Wochenbett. Falls möglich findet eine Kreißsaal-Führung statt.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-10-24,NA,17:00:00,20:00:00,"2. Würzburger Retina-Kolleg","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-11-07,NA,17:00:00,19:15:00,"Klinische Visite in der Universitäts-Kinderklinik","
							
								Die Veranstaltung ist mit 4 Punkten für das Fortbildungszertifikat der BLÄK anrechenbar.

Über Ihren Besuch der Veranstaltung würden wir uns sehr freuen!
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-11-07,NA,19:00:00,20:30:00,"„Stress lass nach“ Wege aus Burnout und Depression","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-11-10,NA,09:00:00,13:30:00,"11. Würzburger Herbstsymposium für Zahnmedizin","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-11-12,2018-11-16,NA,NA,"Grundkursus Hygienebeauftragte/r Arzt/Ärztin des UKW","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-11-15,2018-11-16,NA,NA,"20 Jahre Patientenorientierung in der Reha-Forschung. Ergebnisse und neue Aufgaben.","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-11-22,NA,18:00:00,NA,"Geburtshilflicher Infoabend","
							
								Erfahren Sie von unserem Fachpersonal alles Wissenswerte über Schwangerenbetreuung, Geburt und Wochenbett. Falls möglich findet eine Kreißsaal-Führung statt.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-11-25,NA,09:30:00,19:00:00,"Perioperative fokussierte Echokardiografie in der Anästhesiologie und Intensivmedinzin Modul 1 - Grundkurs TEE","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-11-26,2018-11-27,NA,NA,"Perioperative fokussierte Echokardiografie - Modul 3 - Grundkurs TEE","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-11-28,NA,18:00:00,19:30:00,"Interdisziplinärer Arbeitskreis Rheumatologie 2018","
							
								An 6 Abenden im Verlauf des Jahres werden Ihnen Vorträge, auf Schnittstellen zwischen den Fachgebieten bezogen, geboten. Im Anschluss möchten wir komplexe Fälle aus Ihrem und unserem Alltag gemeinsam diskutieren.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-12-06,NA,NA,NA,"19. Präsentationsrunde wissenschaftlicher Forschungsprojekte des Interdisziplinären Zentrums für Suchtforschung der Universität Würzburg","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-12-20,NA,18:00:00,NA,"Geburtshilflicher Infoabend","
							
								Erfahren Sie von unserem Fachpersonal alles Wissenswerte über Schwangerenbetreuung, Geburt und Wochenbett. Falls möglich findet eine Kreißsaal-Führung statt.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-01-13,2019-01-15,NA,NA,"Perioperative fokussierte Echokardiografie - Modul 4 - Aufbaukurs TEE","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-02-09,NA,09:30:00,14:30:00,"Fortbildung - Lider/Tränenwege/Hornhaut/Retina","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-02-15,2019-02-16,10:00:00,NA,"33. Wissenschaftliche Arbeitstage der DGAI in Würzburg","
							
								Mit dem Forschungsstipendium der Fresenius-Stiftung über 15.000 € soll eine hervorragende Forschungsarbeit auf dem Gebiet der Grundlagenforschung bzw. der klinischen Forschung gefördert werden.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-02-25,2019-02-27,07:30:00,18:00:00,"31st Course on Microsurgery of the Middle Ear","
							
								Topics:

Tympanoplasty, Stapes Surgery, Cholesteatoma, Acoustic Neurinoma,

Cochlear Implants and Active Middle Ear Implants
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-05-04,NA,09:30:00,15:30:00,"Strabologische und kinderophthalmologische Tagung","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-09-14,NA,NA,NA,"2. Würzburger Glaukom-Tag mit Leydhecker-Harms Ehrenvorlesung","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-02-08,NA,NA,NA,"Fortbildung - Lider/Tränenwege/Hornhaut/Retina","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-05-15,2020-05-16,NA,NA,"Jahrestagung der Bayerischen Ophthalmologischen Gesellschaft (BAYOG)","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-10-24,NA,NA,NA,"Strabologische und kinderophthalmologische Tagung","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-17,2018-06-17,10:00:00,NA,"11. Sonntag im Jahreskreis | Pontifikalamt zum Mozartfest","Leo Delibes: Messe breve; Nancy Hill-Cobb: Cantate Domino",NA,"W?rzburg","DKiliansplatz 1",97070,"Dom St. Kilian",49.79369,9.93159,"https://www.dom-wuerzburg.de/aktuelles/veranstaltungen"
2018-06-24,2018-06-24,10:00:00,NA,"12. Sonntag im Jahreskreis | Pontifikalamt zum Mozartfest","Wolfgang Amadeus Mozart: Missa solemnis, C-Dur, KV 337",NA,"W?rzburg","DKiliansplatz 1",97070,"Dom St. Kilian",49.79369,9.93159,"https://www.dom-wuerzburg.de/aktuelles/veranstaltungen"
2018-07-01,2018-07-01,10:00:00,NA,"13. Sonntag im Jahreskreis | Konventamt","Christian Heiß: Missa fidem cantemus; Sigfrid Karg-Elert: Singet dem Herrn ein neues Lied; Hugo Distler: Choral-Motette „Verleih uns Frieden“ aus op. 5",NA,"W?rzburg","DKiliansplatz 1",97070,"Dom St. Kilian",49.79369,9.93159,"https://www.dom-wuerzburg.de/aktuelles/veranstaltungen"
2018-07-07,2018-07-07,19:00:00,NA,"„Dich suche ich...“ - Choral Evensong zum Auftakt der Kiliani-Wallfahrt","Werke von Felix Mendelssohn Bartholdy, Henry Purcell, Vic Nees & Thomas Jennefelt",NA,"W?rzburg","DKiliansplatz 1",97070,"Dom St. Kilian",49.79369,9.93159,"https://www.dom-wuerzburg.de/aktuelles/veranstaltungen"
2018-07-08,2018-07-08,10:00:00,NA,"Kiliani-Eröffnung| Pontifikalamt","Chormusik für zwei Chöre und Bläser; Werke von Michael Praetorius, Hans Leo Haßler, Felix Mendelssohn u. a.",NA,"W?rzburg","DKiliansplatz 1",97070,"Dom St. Kilian",49.79369,9.93159,"https://www.dom-wuerzburg.de/aktuelles/veranstaltungen"
2018-07-22,2018-07-22,10:00:00,NA,"16. Sonntag im Jahreskreis | Konventamt","Kantorengesänge & Orgelmusik",NA,"W?rzburg","DKiliansplatz 1",97070,"Dom St. Kilian",49.79369,9.93159,"https://www.dom-wuerzburg.de/aktuelles/veranstaltungen"
2018-07-22,2018-07-22,11:30:00,NA,"Gottesdienst in St. Martin | Burggrumbach","Sommerfest der Dommusik",NA,"W?rzburg","DKiliansplatz 1",97070,"Dom St. Kilian",49.79369,9.93159,"https://www.dom-wuerzburg.de/aktuelles/veranstaltungen"
2018-07-29,2018-07-29,10:00:00,NA,"17. Sonntag im Jahreskreis | Konventamt","Kantorengesänge & Orgelmusik",NA,"W?rzburg","DKiliansplatz 1",97070,"Dom St. Kilian",49.79369,9.93159,"https://www.dom-wuerzburg.de/aktuelles/veranstaltungen"
2018-08-05,2018-08-05,10:00:00,NA,"18. Sonntag im Jahreskreis | Konventamt","Kantorengesänge & Orgelmusik",NA,"W?rzburg","DKiliansplatz 1",97070,"Dom St. Kilian",49.79369,9.93159,"https://www.dom-wuerzburg.de/aktuelles/veranstaltungen"
2018-08-12,2018-08-12,10:00:00,NA,"19. Sonntag im Jahreskreis | Konventamt","Kantorengesänge & Orgelmusik",NA,"W?rzburg","DKiliansplatz 1",97070,"Dom St. Kilian",49.79369,9.93159,"https://www.dom-wuerzburg.de/aktuelles/veranstaltungen"
2018-06-18,2018-06-18,14:00:00,15:00:00,"Frauen-Gymnastik (ab 50 Jahren) (B. Kratochwill)","Die Veranstaltung findet in Bürgerhaus statt.",NA,"W?rzburg","Friedrich-Ebert-Ring 27b",97072,"Evang.-luth. Kirchengemeinde Winterhausen",49.78743,9.93818,"http://www.wuerzburg-evangelisch.de/aktuelles-termine"
2018-06-18,2018-06-18,14:30:00,16:00:00,"Gesund und fit durch Seniorentanz","Die Veranstaltung findet in Gemeindehaus der Friedenskirche Rottendorf statt.",NA,"W?rzburg","Friedrich-Ebert-Ring 27b",97072,"Evang.-Luth. KG Rottendorf - Friedenskirche",49.78743,9.93818,"http://www.wuerzburg-evangelisch.de/aktuelles-termine"
2018-06-18,2018-06-18,14:30:00,16:30:00,"Seniorenkreis ""Spätlese""","Die Veranstaltung findet in Gemeindesaal/Gethsemane statt.",NA,"W?rzburg","Friedrich-Ebert-Ring 27b",97072,"Evang.-Luth. KG Würzburg-Gethsemanekirche",49.78743,9.93818,"http://www.wuerzburg-evangelisch.de/aktuelles-termine"
2018-06-18,2018-06-18,15:00:00,17:00:00,"Freizeit- und Kontaktgruppe","Die Veranstaltung findet in St. Johannis, Karlstadt statt.",NA,"W?rzburg","Friedrich-Ebert-Ring 27b",97072,"Evang.-Luth. KG Karlstadt",49.78743,9.93818,"http://www.wuerzburg-evangelisch.de/aktuelles-termine"
2018-06-18,2018-06-18,15:30:00,NA,"Gottesdienst in Seniorenheim","Die Veranstaltung findet in Marienheim statt.",NA,"W?rzburg","Friedrich-Ebert-Ring 27b",97072,"Evang-Luth. KG Würzburg-St.Stephan",49.78743,9.93818,"http://www.wuerzburg-evangelisch.de/aktuelles-termine"
2018-06-18,2018-06-18,08:00:00,17:00:00,"Zeitgeformt SchwarzWeisse Baumansichten von Karl Heinz Schlierbach","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-18,2018-06-18,09:00:00,11:30:00,"Auf der Wiese ist was los","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-18,2018-06-18,09:00:00,11:30:00,"Der Waldboden und seine Tiere","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-18,2018-06-18,19:00:00,20:30:00,"Unser täglich Brot","Der Veranstaltung findet in UBiZ Oberschleichach statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-19,2018-06-19,08:00:00,17:00:00,"Zeitgeformt SchwarzWeisse Baumansichten von Karl Heinz Schlierbach","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-19,2018-06-19,09:00:00,11:30:00,"Auf der Wiese ist was los","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-19,2018-06-19,09:00:00,11:30:00,"Der Waldboden und seine Tiere","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-19,2018-06-19,14:15:00,16:15:00,"Waldwerkstatt – NaturErleben mit George","Der Veranstaltung findet in Walderlebniszentrum Gramschatzer Wald statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-19,2018-06-19,14:30:00,17:30:00,"Kochen mit Rosen Gaumenfreude mit Augenweide","Der Veranstaltung findet in UBiZ Oberschleichach statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-20,2018-06-20,08:00:00,17:00:00,"Zeitgeformt SchwarzWeisse Baumansichten von Karl Heinz Schlierbach","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-20,2018-06-20,09:00:00,11:30:00,"Auf der Wiese ist was los","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-20,2018-06-20,09:00:00,11:30:00,"Der Waldboden und seine Tiere","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-20,2018-06-20,14:15:00,15:45:00,"Waldnaturschutz  Gleichgewicht im Wald","Der Veranstaltung findet in Walderlebniszentrum Gramschatzer Wald statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-21,2018-06-21,08:00:00,17:00:00,"Zeitgeformt SchwarzWeisse Baumansichten von Karl Heinz Schlierbach","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-21,2018-06-21,09:00:00,11:30:00,"Auf der Wiese ist was los","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-21,2018-06-21,09:00:00,11:30:00,"Der Waldboden und seine Tiere","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-21,2018-06-21,22:00:00,23:30:00,"Glühwürmchenwanderung","Der Veranstaltung findet in UBiZ Oberschleichach statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-22,2018-06-22,08:00:00,17:00:00,"Zeitgeformt SchwarzWeisse Baumansichten von Karl Heinz Schlierbach","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-22,2018-06-22,09:00:00,11:30:00,"Auf der Wiese ist was los","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-22,2018-06-22,09:00:00,11:30:00,"Der Waldboden und seine Tiere","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-22,2018-06-22,16:00:00,18:00:00,"Hofführung im Demeterhof Dünninger","Der Veranstaltung findet in UBiZ Oberschleichach statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-23,2018-06-23,08:00:00,17:00:00,"Zeitgeformt SchwarzWeisse Baumansichten von Karl Heinz Schlierbach","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-23,2018-06-23,09:00:00,11:30:00,"Auf der Wiese ist was los","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-23,2018-06-23,09:00:00,11:30:00,"Der Waldboden und seine Tiere","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-23,2018-06-23,10:00:00,17:00:00,"GRÜNE WILDE Ausbildung in ganzheitlicher Kräuterpflanzenkunden","Der Veranstaltung findet in UBiZ Oberschleichach statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-23,2018-06-23,14:00:00,18:00:00,"Die Schätze des Waldes entdecken","Der Veranstaltung findet in UBiZ Oberschleichach statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-23,2018-06-23,16:00:00,18:00:00,"Kräuterwanderung zu Johanni","Der Veranstaltung findet in UBiZ Oberschleichach statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-24,2018-06-24,08:00:00,17:00:00,"Zeitgeformt SchwarzWeisse Baumansichten von Karl Heinz Schlierbach","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-24,2018-06-24,09:00:00,11:30:00,"Auf der Wiese ist was los","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-24,2018-06-24,09:00:00,11:30:00,"Der Waldboden und seine Tiere","Der Veranstaltung findet in Biosphärenzentrum Haus der Schwarzen Berge statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
2018-06-24,2018-06-24,10:00:00,16:00:00,"GRÜNE WILDE Ausbildung in ganzheitlicher Kräuterpflanzenkunden","Der Veranstaltung findet in UBiZ Oberschleichach statt",NA,"W?rzburg","Zeller Stra?e 44",97082,"Umweltbildung Unterfranken",49.79471,9.91973,"http://www.umweltbildung-unterfranken.de/index.php/veranstaltungen/week.listevents/"
