",""title"",""url"",""description"",""lng"",""lat"",""city"",""street"",""zip"",""date_start"",""date_end"",""time_start"",""time_end"",""price"",""organizer"""																					
"454,""Italienisch B2"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12705396&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fsprachen.html%2Fkurs%2F489-C-12705396%2Ft%2Fitalienisch-b2&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892356%22%2C%22pageSize%22%3A%2220%22%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=999999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=126"","" Sbagliando s'impara e continuando a imparare si migliora! Vi aspettiamo con tanta curiosità per la lingua italiana e per il """"Belpaese""""! "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",NA,""2018-06-29"",16:45:00,18:45:00,""151,40 EUR, 55,40 EUR(ermaessigt) "",""VHS"""																					
"455,""Persisch / Farsi fuer Anfaenger mit leichten Vorkenntnissen"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12691611&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fsprachen.html%2Fkurs%2F489-C-12691611%2Ft%2Fpersisch-farsi-fuer-anfaenger-mit-leichten-vorkenntnissen&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892356%22%2C%22pageSize%22%3A%2220%22%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=999999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=127"","" Sie interessieren sich fuer Sprache, Literatur und die ca. 7000 Jahre alte Kulturgeschichte des Irans? In diesem Kurs ueben wir einfache Gespraeche zu verschiedenen Alltagssituationen, wie Einkaufen oder ins Restaurant gehen. Sie erlernen das moderne Hochpersisch, das als Farsi bzw. Parsi im Iran und als Dari in Afghanistan Amtssprache ist und auch in anderen Laendern, z. B. Tadschikistan und Pakistan, gesprochen wird. Zzgl 5 € Kopiergeld.Bitte mitbringen: Lehrbuch: Persisch fuer Anfaenger von Asya Asbaghi (Verlag Buske, 978-3-87548-517-2). "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",NA,""2018-07-06"",17:30:00,19:00:00,""115,00 EUR, 93,00 EUR(ermaessigt) "",""VHS"""																					
"456,""Japanisch A1 (ab Lektion 1)"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12589025&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fsprachen.html%2Fkurs%2F489-C-12589025%2Ft%2Fjapanisch-a1-ab-lektion-1&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892356%22%2C%22pageSize%22%3A%2220%22%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=999999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=128"","" Ausbildung der Kommunikationsfaehigkeit und Kennenlernen der japanischen Kultur. Fuer Lernende ohne Vorkenntnisse. Bitte mitbringen: Lehrbuch: Japanisch im Sauseschritt 1, Standardausgabe (Doitsu Center Verlag, ISBN 4-9900384-7-9). Zzgl. 2€ Kopiergeld. "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",NA,""2018-07-06"",17:30:00,19:00:00,""93,00 EUR, 75,40 EUR(ermaessigt) "",""VHS"""																					
"457,""Japanisch A1 (ab Lektion 27)"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12589187&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fsprachen.html%2Fkurs%2F489-C-12589187%2Ft%2Fjapanisch-a1-ab-lektion-27&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892356%22%2C%22pageSize%22%3A%2220%22%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=999999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=129"","" Ausbildung der Kommunikationsfaehigkeit und Kennenlernen der japanischen Kultur. Bitte mitbringen: Lehrbuch: Japanisch im Sauseschritt 1, Standardausgabe (Doitsu Center Verlag, ISBN 4-9900384-7-9). Zzgl. 2€ Kopierkosten. "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",NA,""2018-07-20"",19:00:00,20:30:00,""101,30 EUR, 75,40 EUR(ermaessigt) "",""VHS"""																					
"458,""Japanisch A1 (ab Lektion 10)"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12589277&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fsprachen.html%2Fkurs%2F489-C-12589277%2Ft%2Fjapanisch-a1-ab-lektion-10&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892356%22%2C%22pageSize%22%3A%2220%22%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=999999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=130"","" Ausbildung der Kommunikationsfaehigkeit und Kennenlernen der japanischen Kultur. Fuer Lernende mit geringen Vorkenntnissen. Bitte mitbringen: Lehrbuch: Japanisch im Sauseschritt 1, Standardausgabe (Doitsu Center Verlag, ISBN 4-9900384-7-9). Zzgl. 2€ Kopiergeld. "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",NA,""2018-07-14"",10:00:00,11:30:00,""101,40 EUR, 75,40 EUR(ermaessigt) "",""VHS"""																					
"459,""Japanisch A1 (ab Lektion 6)"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12589334&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fsprachen.html%2Fkurs%2F489-C-12589334%2Ft%2Fjapanisch-a1-ab-lektion-6&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892356%22%2C%22pageSize%22%3A%2220%22%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=999999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=131"","" Ausbildung der Kommunikationsfaehigkeit und Kennenlernen der japanischen Kultur. Fuer Lernende mit geringen Vorkenntnissen. Bitte mitbringen: Lehrbuch: Japanisch im Sauseschritt 1, Standardausgabe (Doitsu Center Verlag, ISBN 4-9900384-7-9). Zzgl. 2€ Kopiergeld. "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",NA,""2018-07-14"",12:00:00,13:30:00,""93,00 EUR, 75,40 EUR(ermaessigt) "",""VHS"""																					
"460,""Englisch B2 Conversation in the Mornings"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12689193&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fsprachen.html%2Fkurs%2F489-C-12689193%2Ft%2Fenglisch-b2-conversation-in-the-mornings&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892356%22%2C%22pageSize%22%3A%2220%22%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=999999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=132"","" If you are looking for a nice group of motivated English learners who like to talk, then you should come to our course. In a friendly, relaxed atmosphere, we focus on conversation on many topics, but also do grammar activities, listening exercises, and vocabulary-building. Our teacher is a native speaker, and she is very patient. Come and try us out! Bitte mitbringen: Lehrbuch In Conversation I (Klett Verlag, ISBN: 978-3-12-501555-5) "",49.78884,9.93252,""Thuengersheim"","" Schulstr. 1"",""97291"",NA,""2018-07-02"",09:30:00,11:00:00,""73,00 EUR, 59,40 EUR(ermaessigt) "",""VHS"""																					
"461,""Survival English - Englisch fuer Alltag und Reise"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12675539&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fsprachen.html%2Fkurs%2F489-C-12675539%2Ft%2Fsurvival-english&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892356%22%2C%22pageSize%22%3A%2220%22%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=999999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=133"","" Nach dem Weg fragen? Essen bestellen? Sich entschuldigen? Tickets kaufen? Auf Englisch telefonieren? Fuer diese und andere Situationen ist es nuetzlich, wenn man etwas Englisch kann, weil man so fast auf der ganzen Welt verstanden wird. Dieser Kurs soll ohne viel Grammatik Grundkenntnisse festigen und die Sprechfertigkeit in Alltagssituationen trainieren. Don´t panic, just speak...Fuer Teilnehmer mit geringen Vorkenntnissen.Bitte mitbringen: Lehrbuch """"Great! Survival English, Englisch fuer den Alltag"""" (Klett Verlag 978-3125014954) "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",NA,""2018-07-02"",18:00:00,19:30:00,""68,00 EUR, 55,40 EUR(ermaessigt) "",""VHS"""																					
"462,""Deutsch A2.1: Modul 3 - Kurs 105"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12593731&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fsprachen.html%2Fkurs%2F489-C-12593731%2Ft%2Fdeutsch-a21-modul-3&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892356%22%2C%22pageSize%22%3A%2220%22%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=999999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=134"","" Bitte mitbringen: Lehrbuch: Berliner Platz 2 neu mit Intensivtrainer (Klett Verlag 606040-0 und 606043-1)Im Rahmen des Zuwanderungsgesetzes fuehrt die VHS Wuerzburg im Auftrag des Bundesamts fuer Migration und Fluechtlinge Integrationssprachkurse (Deutsch) durch. Ein Integrationskurs umfasst mindestens 700 Unterrichtseinheiten (UE) à 45 Minuten und bildet eine Einheit bestehend aus den Komponenten:- Sprachkurs mit 600 UE,- Orientierungskurs mit 100 UE.Der Sprachkurs besteht aus 6 Modulen à 100 UE: 3 Module Basiskurs und 3 Module Aufbaukurs. Der Sprachkurs schliesst mit dem Deutschtest fuer Zuwanderer ab. Der Orientierungskurs (100 UE) vermittelt Grundwissen ueber das politische, wirtschaftliche und soziale Leben in Deutschland und schliesst ebenfalls mit einer Pruefung ab. Die Teilnahme an beiden Pruefungen ist verpflichtend.Die Anmeldung zu den Integrationskursen kann nur persoenlich erfolgen. Bitte bringen Sie zur Anmeldung folgendes mit: Berechtigungsschein (sofern vorhanden), Ausweis und Aufenthaltstitel, ggf. Einkommensnachweis, Bescheid ueber Arbeitslosengeld II.Vor Beginn eines Kurses findet ein Einstufungstest statt, um festzustellen, mit welchem Modul Sie beginnen. Die Kurse werden vom Bundesamt fuer Migration und Fluechtlinge gefoerdert. In der Regel entsteht ein Kostenbeitrag in Hoehe von 195,00 € pro Modul. Unter bestimmten Voraussetzungen entfallen auf Antrag die Kursgebuehren.Wir informieren, beraten Sie und helfen Ihnen gerne bei der Antragstellung. Bitte vereinbaren Sie einen Termin zur Sprachberatung unter der Rufnummer 0931/355930. "",49.78884,9.93252,""Wuerzburg"","" Felix-Dahn-Str. 4"",""97072"",""2018-02-26"",NA,08:45:00,13:00:00,""329,00 EUR, 263,40 EUR(ermaessigt) "",""VHS"""																					
"463,""Deutsch A2.2 Modul 4 - (Wiederholerkurs) - Kurs 104"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12201517&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fsprachen.html%2Fkurs%2F489-C-12201517%2Ft%2Fdeutsch-a22-modul-4-wiederholerkurs&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892356%22%2C%22pageSize%22%3A%2220%22%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=999999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=135"","" Bitte mitbringen: Lehrbuch: Schritte plus 4 NEU mit Intensivtrainer (Hueber Verlag 978-3-19-601083-1)Im Rahmen des Zuwanderungsgesetzes fuehrt die VHS Wuerzburg im Auftrag des Bundesamts fuer Migration und Fluechtlinge Integrationssprachkurse (Deutsch) durch. Ein Integrationskurs umfasst mindestens 700 Unterrichtseinheiten (UE) à 45 Minuten und bildet eine Einheit bestehend aus den Komponenten:- Sprachkurs mit 600 UE,- Orientierungskurs mit 100 UE.Der Sprachkurs besteht aus 6 Modulen à 100 UE: 3 Module Basiskurs und 3 Module Aufbaukurs. Der Sprachkurs schliesst mit dem Deutschtest fuer Zuwanderer ab. Der Orientierungskurs (100 UE) vermittelt Grundwissen ueber das politische, wirtschaftliche und soziale Leben in Deutschland und schliesst ebenfalls mit einer Pruefung ab. Die Teilnahme an beiden Pruefungen ist verpflichtend.Die Anmeldung zu den Integrationskursen kann nur persoenlich erfolgen. Bitte bringen Sie zur Anmeldung folgendes mit: Berechtigungsschein (sofern vorhanden), Ausweis und Aufenthaltstitel, ggf. Einkommensnachweis, Bescheid ueber Arbeitslosengeld II.Vor Beginn eines Kurses findet ein Einstufungstest statt, um festzustellen, mit welchem Modul Sie beginnen. Die Kurse werden vom Bundesamt fuer Migration und Fluechtlinge gefoerdert. In der Regel entsteht ein Kostenbeitrag in Hoehe von 195,00 € pro Modul. Unter bestimmten Voraussetzungen entfallen auf Antrag die Kursgebuehren.Wir informieren, beraten Sie und helfen Ihnen gerne bei der Antragstellung. Bitte vereinbaren Sie einen Termin fuer eine Sprachberatung unter der Rufnummer 0931/355930. "",49.78884,9.93252,""Wuerzburg"",""NA"",NA,""2018-02-26"",NA,08:45:00,13:00:00,""329,00 EUR, 263,40 EUR(ermaessigt) "",""VHS"""																					
"464,""Englisch B2 fuer Aeltere"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12796826&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fsprachen.html%2Fkurs%2F489-C-12796826%2Ft%2Fenglisch-b2-fuer-aeltere&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892356%22%2C%22pageSize%22%3A%2220%22%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=999999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=136"","" Dieser Kurs richtet sich an alle aelteren Menschen, die ihre Englischkenntnisse auffrischen wollen. In einer entspannten und einladenden Lern-Atmosphaere beschaeftigen wir uns mit aktuellen Themen, Alltagssituationen, Grammatik, Hoer- und Leseverstaendnis. Ferner wird besonders Wert auf die Konversation gelegt. Lehrbuch wird im Kurs bekanntgegeben. "",49.78884,9.93252,""Wuerzburg"","" Felix-Dahn-Str. 4"",""97072"",""2018-02-26"",""2018-02-26"",08:45:00,10:15:00,""52,20 EUR, "",""VHS"""																					
"465,""Spanisch B1 Repaso y profundizacíon"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12680795&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fsprachen.html%2Fkurs%2F489-C-12680795%2Ft%2Fspanisch-b1-repaso-y-profundizac%C3on&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892356%22%2C%22pageSize%22%3A%2220%22%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=999999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=137"","" Este curso está pensado para aquellos que ya alcanzaron un nivel intermedio del español (B1) y quieran continuar su aprendizaje y seguir descubriendo la cultura del mundo hispanohablante. Practicamos todas las destrezas entre ellas comprensión de lectura, comprensión auditiva, expresión e interacción escrita y oral. También trabajaremos con la Revista Ecos. El material se entregará en clase (2€ por copias) "",49.78884,9.93252,""Hoechberg"",""NA"",NA,NA,""2018-06-25"",18:00:00,19:30:00,""122,20 EUR, 70,60 EUR(ermaessigt) "",""VHS"""																					
"466,""Italienisch C1"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12672018&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fsprachen.html%2Fkurs%2F489-C-12672018%2Ft%2Fitalienisch-c1&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892356%22%2C%22pageSize%22%3A%2220%22%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=999999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=138"","" Vogliamo continuare ad esercitare la produzione orale e in parte quella scritta con l'aiuto di diversi tipi di materiale autentico: da quello cartaceo a quello audio-visivo. Lavoreremo molto con il proiettore e libri digitali. Il materiale viene fornito dall'insegnante. Zzgl. 2 € fuer Kopien. "",49.78884,9.93252,""Wuerzburg"","" Stettiner Str. 1"",""97072"",NA,""2018-07-02"",18:15:00,19:45:00,""93,00 EUR, 75,40 EUR(ermaessigt) "",""VHS"""																					
"467,""Italienisch A2 (ab Lektion 8)"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12652303&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fsprachen.html%2Fkurs%2F489-C-12652303%2Ft%2Fitalienisch-a2-ab-lektion-8&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892356%22%2C%22pageSize%22%3A%2220%22%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=999999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=139"","" Bitte mitbringen: Lehrbuch """"Chiaro! A2"""" (Hueber Verlag 978-3190054497) "",49.78884,9.93252,""Wuerzburg"","" Stettiner Str. 1"",""97072"",NA,""2018-07-09"",18:15:00,19:45:00,""64,00 EUR, 52,20 EUR(ermaessigt) "",""VHS"""																					
